protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
4932.YBL076C 4932.YOR274W 172 0 0 57 0 0 165 291
4932.YBL076C 4932.YNL002C 112 0 0 173 0 0 109 288
4932.YBL076C 4932.YDR336W 171 0 0 91 0 0 0 214
4932.YBL076C 4932.YCL018W 140 0 0 121 0 0 67 233
4932.YBL076C 4932.YGL120C 0 0 0 185 59 0 0 200
4932.YBL076C 4932.YKL067W 173 0 0 53 0 0 0 183
4932.YBL076C 4932.YCR057C 0 0 0 399 0 0 0 399
4932.YBL076C 4932.YOR234C 0 0 0 253 0 0 0 253
4932.YBL076C 4932.YOL093W 0 0 0 299 0 0 0 299
4932.YBL076C 4932.YHL001W 0 0 0 178 0 0 0 178
4932.YBL076C 4932.YJR113C 113 0 0 135 0 0 192 325
4932.YBL076C 4932.YOR293W 0 0 0 300 0 0 0 300
4932.YBL076C 4932.YOR116C 135 0 0 165 60 0 195 380
4932.YBL076C 4932.YPL273W 54 0 0 172 0 0 0 183
4932.YBL076C 4932.YOL097C 154 0 0 337 0 0 928 956
4932.YBL076C 4932.YMR309C 0 0 0 668 60 0 66 683
4932.YBL076C 4932.YJR109C 145 0 0 202 120 0 193 450
4932.YBL076C 4932.YOR241W 146 0 0 57 0 0 0 160
4932.YBL076C 4932.YLR129W 0 0 0 532 0 0 0 532
4932.YBL076C 4932.YDR258C 155 0 0 57 56 0 105 236
4932.YBL076C 4932.YDL236W 154 0 0 0 0 0 0 154
4932.YBL076C 4932.YNL067W 136 0 0 263 0 0 168 424
4932.YBL076C 4932.YPR043W 0 0 0 150 0 0 0 150
4932.YBL076C 4932.YGL092W 0 0 0 162 0 0 0 162
4932.YBL076C 4932.YCL017C 164 0 0 54 0 0 0 175
4932.YBL076C 4932.YMR217W 0 0 0 811 0 0 370 876
4932.YBL076C 4932.YIR038C 0 0 0 57 269 0 157 368
4932.YBL076C 4932.YKL180W 145 0 0 219 0 0 75 328
4932.YBL076C 4932.YKL210W 52 0 0 55 534 0 0 546
4932.YBL076C 4932.YGL055W 95 0 0 46 0 0 428 463
4932.YBL076C 4932.YAL042W 0 0 0 54 58 0 215 239
4932.YBL076C 4932.YGR254W 53 0 0 68 0 0 144 179
4932.YBL076C 4932.YNL037C 140 0 0 57 0 0 66 176
4932.YBL076C 4932.YKR048C 0 0 0 202 0 0 0 202
4932.YBL076C 4932.YER025W 0 0 0 684 0 0 67 693
4932.YBL076C 4932.YOR224C 0 0 0 157 0 0 45 161
4932.YBL076C 4932.YBR252W 173 0 0 78 0 0 0 204
4932.YBL076C 4932.YMR315W 92 0 0 0 0 0 311 347
4932.YBL076C 4932.YER183C 169 0 0 0 0 0 0 169
4932.YBL076C 4932.YNL308C 0 0 0 167 0 0 0 167
4932.YBL076C 4932.YLR293C 0 0 0 325 0 0 0 325
4932.YBL076C 4932.YBR169C 0 0 0 173 0 0 115 237
4932.YBL076C 4932.YDR004W 0 0 0 51 0 0 215 223
4932.YBL076C 4932.YOR108W 0 0 0 251 0 0 180 359
4932.YBL076C 4932.YIL164C 117 0 0 0 0 0 101 172
4932.YBL076C 4932.YGR078C 0 0 0 52 696 0 0 699
4932.YBL076C 4932.YIL078W 0 0 0 896 128 0 962 996
4932.YBL076C 4932.YGR220C 155 0 0 235 0 0 110 374
4932.YBL076C 4932.YDR119W 0 0 0 143 107 0 0 201
4932.YBL076C 4932.YKL184W 58 0 0 114 0 0 317 380
4932.YBL076C 4932.YGL103W 145 0 0 167 0 0 136 331
4932.YBL076C 4932.YBL039C 155 0 0 298 0 0 283 537
4932.YBL076C 4932.YHR019C 0 0 0 718 722 0 977 998
4932.YBL076C 4932.YER170W 0 0 0 56 0 0 215 227
4932.YBL076C 4932.YDR419W 154 0 0 0 0 0 47 159
4932.YBL076C 4932.YLL024C 0 0 0 53 56 0 159 182
4932.YBL076C 4932.YBR204C 58 0 0 42 258 0 0 271
4932.YBL076C 4932.YGR062C 0 0 0 95 0 0 140 188
4932.YBL076C 4932.YNR012W 0 0 0 131 197 0 0 273
4932.YBL076C 4932.YCL004W 119 0 0 57 0 0 68 158
4932.YBL076C 4932.YGL147C 136 0 0 258 0 0 168 420
4932.YBL076C 4932.YOR209C 165 0 0 0 0 0 0 165
4932.YBL076C 4932.YLR029C 0 0 0 300 96 0 0 340
4932.YBL076C 4932.YIL021W 60 0 0 55 62 0 249 290
4932.YBL076C 4932.YKL173W 102 0 0 295 0 0 133 403
4932.YBL076C 4932.YBR166C 159 0 0 56 0 0 0 172
4932.YBL076C 4932.YER122C 0 0 0 0 0 0 230 230
4932.YBL076C 4932.YER023W 173 0 0 62 111 0 259 420
4932.YBL076C 4932.YMR062C 0 0 0 79 0 0 130 164
4932.YBL076C 4932.YDL033C 169 0 0 50 0 0 0 176
4932.YBL076C 4932.YHL004W 73 0 0 94 0 0 441 489
4932.YBL076C 4932.YNL255C 0 0 0 123 112 0 0 187
4932.YBL076C 4932.YNL175C 0 0 0 111 0 0 310 360
4932.YBL076C 4932.YDL060W 0 0 0 664 0 0 627 869
4932.YBL076C 4932.YDR441C 0 0 0 0 0 0 192 192
4932.YBL076C 4932.YFL022C 155 0 0 361 662 0 742 946
4932.YBL076C 4932.YDR454C 54 0 0 84 64 0 90 163
4932.YBL076C 4932.YBR155W 55 0 0 142 0 0 68 178
4932.YBL076C 4932.YBR084W 0 0 0 247 238 0 0 401
4932.YBL076C 4932.YER055C 0 0 0 204 0 0 51 213
4932.YBL076C 4932.YOR136W 140 0 0 57 0 0 66 176
4932.YBL076C 4932.YGL211W 146 0 0 0 0 0 377 445
4932.YBL076C 4932.YDR098C 0 0 0 44 0 0 193 195
4932.YBL076C 4932.YDL131W 0 0 0 101 0 0 180 231
4932.YBL076C 4932.YBR143C 0 0 0 552 0 0 0 552
4932.YBL076C 4932.YJR123W 113 0 0 280 0 0 192 439
4932.YBL076C 4932.YHR052W 0 0 0 169 0 0 0 169
4932.YBL076C 4932.YPL048W 0 0 0 145 269 0 157 427
4932.YBL076C 4932.YGL049C 0 0 0 96 0 0 130 180
4932.YBL076C 4932.YMR323W 53 0 0 68 0 0 116 151
4932.YBL076C 4932.YOR341W 135 0 0 274 0 0 195 450
4932.YBL076C 4932.YDL084W 0 0 0 500 0 0 45 502
4932.YBL076C 4932.YPL081W 48 0 0 116 0 0 94 170
4932.YBL076C 4932.YLR382C 155 0 0 613 268 0 466 855
4932.YBL076C 4932.YDR172W 0 0 0 620 0 0 65 630
4932.YBL076C 4932.YJL130C 145 0 0 270 147 0 207 521
4932.YBL076C 4932.YBR176W 0 0 0 52 0 0 298 306
4932.YBL076C 4932.YDR158W 0 0 0 205 0 0 110 262
4932.YBL076C 4932.YHR065C 0 0 0 200 0 0 45 203
4932.YBL076C 4932.YMR080C 0 0 0 56 0 0 226 238
4932.YBL076C 4932.YOR361C 0 0 0 439 0 0 0 439
4932.YBL076C 4932.YFR009W 0 0 0 153 0 0 56 166
4932.YBL076C 4932.YGL171W 0 0 0 172 0 0 256 357
4932.YBL076C 4932.YNL162W 0 0 0 246 0 0 0 246
4932.YBL076C 4932.YGR118W 94 0 0 167 0 0 361 476
4932.YBL076C 4932.YOR221C 143 0 0 49 0 0 0 150
4932.YBL076C 4932.YPL235W 0 0 0 96 211 0 0 256
4932.YBL076C 4932.YGL085W 102 0 0 57 0 0 109 179
4932.YBL076C 4932.YPL040C 0 0 0 174 0 800 300 874
4932.YBL076C 4932.YLR197W 0 0 0 759 0 0 45 760
4932.YBL076C 4932.YLR083C 0 0 0 179 0 0 0 179
4932.YBL076C 4932.YLR325C 0 0 0 157 70 0 0 183
4932.YBL076C 4932.YDL140C 135 0 0 372 0 0 195 524
4932.YBL076C 4932.YCL050C 0 0 0 0 290 0 0 290
4932.YBL076C 4932.YOR096W 0 0 0 166 0 0 0 166
4932.YBL076C 4932.YNL229C 0 0 0 57 269 0 157 368
4932.YBL076C 4932.YPL106C 0 0 0 173 56 0 98 234
4932.YBL076C 4932.YPL198W 112 0 0 186 0 0 109 299
4932.YBL076C 4932.YCL030C 72 0 0 649 0 0 55 665
4932.YBL076C 4932.YHR128W 0 0 0 112 197 0 0 256
4932.YBL076C 4932.YLR167W 0 0 0 191 77 0 0 221
4932.YBL076C 4932.YPR144C 0 0 0 173 0 0 60 189
4932.YBL076C 4932.YPL093W 0 0 0 215 0 0 131 289
4932.YBL076C 4932.YGR123C 42 0 0 79 0 0 120 156
4932.YBL076C 4932.YDR064W 144 0 0 207 0 0 65 310
4932.YBL076C 4932.YJL094C 142 0 0 77 0 0 0 174
4932.YBL076C 4932.YIL020C 0 0 0 148 0 0 121 219
4932.YBL076C 4932.YPL240C 0 0 0 76 56 0 145 189
4932.YBL076C 4932.YPR035W 0 0 0 0 0 0 315 315
4932.YBL076C 4932.YKR069W 0 651 0 0 0 0 0 651
4932.YBL076C 4932.YOR198C 0 0 0 99 113 0 0 166
4932.YBL076C 4932.YDR449C 0 0 0 332 0 0 0 332
4932.YBL076C 4932.YBR003W 72 0 0 57 0 0 192 231
4932.YBL076C 4932.YNL284C 145 0 0 210 0 0 60 309
4932.YBL076C 4932.YKL014C 0 0 0 413 0 0 0 413
4932.YBL076C 4932.YFL001W 109 0 0 48 0 0 215 275
4932.YBL076C 4932.YLL026W 155 0 0 57 0 0 131 247
4932.YBL076C 4932.YKR094C 0 0 0 213 0 0 0 213
4932.YBL076C 4932.YLR359W 0 0 0 272 0 0 0 272
4932.YBL076C 4932.YLR316C 0 0 0 62 60 0 429 452
4932.YBL076C 4932.YOL023W 115 0 0 96 0 0 418 494
4932.YBL076C 4932.YNR037C 155 0 0 53 0 0 133 245
4932.YBL076C 4932.YNL248C 0 0 0 175 0 0 0 175
4932.YBL076C 4932.YML054C 0 0 0 46 0 0 170 174
4932.YBL076C 4932.YJR143C 0 0 0 171 0 0 0 171
4932.YBL076C 4932.YOR310C 0 0 0 353 0 0 45 356
4932.YBL076C 4932.YBL087C 140 0 0 124 0 0 190 336
4932.YBL076C 4932.YOR063W 155 0 0 368 0 0 110 483
4932.YBL076C 4932.YBR283C 0 0 0 131 0 0 245 316
4932.YBL076C 4932.YEL038W 168 0 0 77 0 0 0 199
4932.YBL076C 4932.YBR017C 0 0 0 188 0 0 0 188
4932.YBL076C 4932.YPL243W 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YML025C 59 0 0 94 0 0 134 197
4932.YBL076C 4932.YIL007C 52 0 0 62 0 0 440 458
4932.YBL076C 4932.YEL034W 0 0 0 95 0 0 247 289
4932.YBL076C 4932.YGL063W 109 0 0 48 0 0 215 275
4932.YBL076C 4932.YML061C 152 0 0 0 0 0 0 152
4932.YBL076C 4932.YDR471W 0 0 0 265 0 0 0 265
4932.YBL076C 4932.YJL126W 117 0 0 0 0 0 644 672
4932.YBL076C 4932.YOL033W 63 0 0 186 273 0 561 724
4932.YBL076C 4932.YDR385W 102 0 0 267 0 0 177 411
4932.YBL076C 4932.YKR080W 0 0 0 121 0 0 161 230
4932.YBL076C 4932.YDR140W 151 0 0 62 0 0 0 169
4932.YBL076C 4932.YNL063W 151 0 0 53 0 0 0 161
4932.YBL076C 4932.YCR014C 0 0 0 44 0 0 306 308
4932.YBL076C 4932.YPL164C 140 0 0 46 0 0 54 156
4932.YBL076C 4932.YLL012W 0 0 0 50 0 0 275 281
4932.YBL076C 4932.YAL043C 0 0 0 95 781 0 0 793
4932.YBL076C 4932.YOL114C 138 0 0 53 0 0 45 152
4932.YBL076C 4932.YLR209C 155 0 0 46 0 0 80 193
4932.YBL076C 4932.YNL281W 0 0 0 79 120 0 0 154
4932.YBL076C 4932.YFR044C 104 0 0 0 0 0 94 153
4932.YBL076C 4932.YHR064C 0 0 0 313 128 0 181 467
4932.YBL076C 4932.YNL241C 0 0 0 53 0 0 309 317
4932.YBL076C 4932.YFL002C 0 0 0 177 60 0 45 196
4932.YBL076C 4932.YCR031C 47 0 0 191 0 0 215 342
4932.YBL076C 4932.YPR100W 0 0 0 186 0 0 435 520
4932.YBL076C 4932.YAR073W 135 0 0 167 0 0 113 305
4932.YBL076C 4932.YGL076C 112 0 0 116 0 0 109 239
4932.YBL076C 4932.YOR236W 173 0 0 49 0 0 320 418
4932.YBL076C 4932.YDR058C 58 0 0 42 258 0 0 271
4932.YBL076C 4932.YJL033W 0 0 0 127 71 0 45 158
4932.YBL076C 4932.YMR084W 53 0 0 49 235 0 0 250
4932.YBL076C 4932.YPL086C 0 0 0 189 0 0 0 189
4932.YBL076C 4932.YPL263C 0 0 0 645 0 0 0 645
4932.YBL076C 4932.YLR281C 155 0 0 67 0 0 241 349
4932.YBL076C 4932.YOL059W 108 0 0 66 0 0 74 161
4932.YBL076C 4932.YLR163C 139 0 0 81 0 0 0 174
4932.YBL076C 4932.YGL148W 0 0 0 189 0 0 94 234
4932.YBL076C 4932.YCR087C-A 0 0 0 204 0 0 0 204
4932.YBL076C 4932.YPL015C 128 0 0 47 100 0 0 186
4932.YBL076C 4932.YPR074C 0 0 0 204 0 0 77 234
4932.YBL076C 4932.YNL178W 172 0 0 260 0 0 355 570
4932.YBL076C 4932.YCR024C-A 0 0 0 0 157 0 0 157
4932.YBL076C 4932.YBL091C 0 0 0 109 0 0 260 313
4932.YBL076C 4932.YBR214W 146 0 0 54 0 0 95 205
4932.YBL076C 4932.YMR286W 112 0 0 78 0 0 109 206
4932.YBL076C 4932.YGR214W 73 0 0 222 0 0 236 401
4932.YBL076C 4932.YKR092C 0 0 0 212 0 0 0 212
4932.YBL076C 4932.YMR193W 0 0 0 104 0 0 311 356
4932.YBL076C 4932.YNL209W 0 0 0 255 128 0 214 445
4932.YBL076C 4932.YER036C 0 0 0 155 0 0 56 168
4932.YBL076C 4932.YNL137C 48 0 0 94 0 0 94 150
4932.YBL076C 4932.YER086W 0 0 0 187 0 0 130 263
4932.YBL076C 4932.YPL231W 143 0 0 106 0 0 131 276
4932.YBL076C 4932.YOR163W 135 0 0 62 0 0 0 153
4932.YBL076C 4932.YOL127W 173 0 0 221 104 0 311 549
4932.YBL076C 4932.YPR118W 135 0 0 139 0 0 0 223
4932.YBL076C 4932.YPL126W 0 0 0 355 0 0 0 355
4932.YBL076C 4932.YMR125W 0 0 0 894 0 0 0 894
4932.YBL076C 4932.YMR310C 155 0 0 57 0 0 0 169
4932.YBL076C 4932.YGL143C 155 0 0 67 0 0 241 349
4932.YBL076C 4932.YHR091C 94 0 0 180 340 0 688 826
4932.YBL076C 4932.YBL075C 0 0 0 53 0 0 260 269
4932.YBL076C 4932.YOR302W 0 0 0 0 0 0 152 152
4932.YBL076C 4932.YER189W 0 0 0 0 195 0 0 195
4932.YBL076C 4932.YAR015W 0 0 0 180 0 0 0 180
4932.YBL076C 4932.YKL152C 135 0 0 57 0 0 151 246
4932.YBL076C 4932.YMR023C 0 0 0 57 0 0 355 365
4932.YBL076C 4932.YOL121C 0 0 0 120 128 0 135 278
4932.YBL076C 4932.YDR060W 0 0 0 290 0 0 0 290
4932.YBL076C 4932.YNL191W 53 0 0 49 222 0 0 238
4932.YBL076C 4932.YML094W 0 0 0 95 679 0 75 707
4932.YBL076C 4932.YDR037W 0 0 0 803 778 0 931 996
4932.YBL076C 4932.YPR066W 52 0 0 76 187 0 0 225
4932.YBL076C 4932.YIR034C 149 0 0 122 0 0 0 220
4932.YBL076C 4932.Q0140 0 0 0 0 0 0 290 290
4932.YBL076C 4932.YMR260C 0 0 0 256 0 0 538 641
4932.YBL076C 4932.YNR016C 0 0 0 49 243 0 145 332
4932.YBL076C 4932.YNR036C 94 0 0 57 0 0 215 270
4932.YBL076C 4932.YGR264C 0 0 0 858 948 0 979 999
4932.YBL076C 4932.YHR047C 0 0 0 135 218 0 53 304
4932.YBL076C 4932.YMR293C 146 0 0 96 0 0 215 341
4932.YBL076C 4932.YDL143W 89 0 0 305 82 0 112 415
4932.YBL076C 4932.YOR056C 0 0 0 246 0 0 0 246
4932.YBL076C 4932.Q0120 0 0 0 0 0 0 381 381
4932.YBL076C 4932.YHR011W 154 0 0 146 0 0 942 955
4932.YBL076C 4932.YDR337W 144 0 0 565 0 0 65 621
4932.YBL076C 4932.YDR023W 154 0 0 406 0 0 950 972
4932.YBL076C 4932.YGL238W 0 0 0 275 0 0 0 275
4932.YBL076C 4932.YKL192C 0 0 0 46 0 0 352 355
4932.YBL076C 4932.YDR398W 0 0 0 201 0 0 0 201
4932.YBL076C 4932.YBR031W 59 0 0 372 0 0 164 464
4932.YBL076C 4932.YBL024W 134 0 0 228 0 0 0 302
4932.YBL076C 4932.YGR145W 0 0 0 154 0 0 0 154
4932.YBL076C 4932.YPR024W 42 0 0 119 0 0 176 243
4932.YBL076C 4932.YIL125W 0 0 0 53 66 0 191 221
4932.YBL076C 4932.YOR167C 0 0 0 156 0 0 0 156
4932.YBL076C 4932.YLR449W 0 0 0 150 0 0 0 150
4932.YBL076C 4932.YBR055C 0 0 0 116 135 0 0 203
4932.YBL076C 4932.YKL181W 0 0 0 146 0 0 76 177
4932.YBL076C 4932.YPR040W 0 0 0 0 187 0 0 187
4932.YBL076C 4932.YML008C 0 0 0 57 60 0 463 482
4932.YBL076C 4932.YLR406C 0 0 0 182 0 0 0 182
4932.YBL076C 4932.YJR094W-A 0 0 0 152 0 0 0 152
4932.YBL076C 4932.YMR242C 0 0 0 260 0 0 0 260
4932.YBL076C 4932.YPR180W 52 0 0 64 187 0 0 215
4932.YBL076C 4932.YIL010W 149 0 0 53 0 0 0 159
4932.YBL076C 4932.YHR031C 152 0 0 0 0 0 0 152
4932.YBL076C 4932.YDL014W 0 0 0 386 0 0 0 386
4932.YBL076C 4932.YHR179W 0 0 0 0 0 0 192 192
4932.YBL076C 4932.YBL045C 139 0 0 81 0 0 0 174
4932.YBL076C 4932.YGR021W 148 0 0 113 0 0 0 211
4932.YBL076C 4932.YPL172C 0 0 0 53 0 0 173 183
4932.YBL076C 4932.YHR200W 0 0 0 95 112 0 0 162
4932.YBL076C 4932.YAL005C 0 0 0 53 56 0 144 168
4932.YBL076C 4932.YOR285W 140 0 0 0 0 0 122 212
4932.YBL076C 4932.YJR024C 157 0 0 0 0 0 0 157
4932.YBL076C 4932.YGR244C 59 0 0 53 0 0 310 331
4932.YBL076C 4932.YCR053W 0 0 0 372 0 0 81 398
4932.YBL076C 4932.YMR271C 144 0 0 57 0 0 0 158
4932.YBL076C 4932.YOR020C 173 0 0 57 0 0 254 367
4932.YBL076C 4932.YGR245C 0 0 0 197 0 0 0 197
4932.YBL076C 4932.YPL237W 0 0 0 221 0 0 428 535
4932.YBL076C 4932.YDR211W 0 0 0 210 80 0 0 242
4932.YBL076C 4932.YML036W 0 0 0 0 198 0 0 198
4932.YBL076C 4932.YHR005C-A 0 0 0 222 0 0 0 222
4932.YBL076C 4932.YNL301C 0 0 0 216 96 0 0 261
4932.YBL076C 4932.YDL055C 0 0 0 55 0 0 208 220
4932.YBL076C 4932.YBL072C 0 0 0 298 0 0 60 312
4932.YBL076C 4932.YGR083C 0 0 0 165 0 0 0 165
4932.YBL076C 4932.YJR070C 50 0 0 160 60 0 0 185
4932.YBL076C 4932.YER154W 0 0 0 95 0 0 140 188
4932.YBL076C 4932.YMR146C 0 0 0 226 0 0 627 699
4932.YBL076C 4932.YBR034C 0 0 0 182 0 0 48 187
4932.YBL076C 4932.YLR196W 0 0 0 192 0 0 0 192
4932.YBL076C 4932.YML106W 144 0 0 138 0 0 0 231
4932.YBL076C 4932.YNL129W 0 0 0 46 197 0 0 201
4932.YBL076C 4932.YML096W 0 0 0 64 239 0 227 401
4932.YBL076C 4932.YDL061C 138 0 0 132 0 0 61 236
4932.YBL076C 4932.YGR200C 0 0 0 150 0 0 0 150
4932.YBL076C 4932.YMR167W 140 0 0 62 0 0 60 176
4932.YBL076C 4932.YOR196C 0 0 0 79 0 0 137 171
4932.YBL076C 4932.YGR285C 0 0 0 158 128 0 135 310
4932.YBL076C 4932.YOR303W 145 0 0 202 120 0 193 450
4932.YBL076C 4932.YPR163C 0 0 0 405 58 0 0 415
4932.YBL076C 4932.YHR110W 0 0 0 76 0 0 181 210
4932.YBL076C 4932.YDL202W 0 0 0 84 70 0 181 241
4932.YBL076C 4932.YGR171C 0 0 0 95 280 0 976 983
4932.YBL076C 4932.YJL050W 0 0 0 239 0 0 0 239
4932.YBL076C 4932.YEL026W 0 0 0 200 0 0 0 200
4932.YBL076C 4932.YPL160W 155 0 0 971 762 0 987 999
4932.YBL076C 4932.YGL236C 0 0 0 54 58 0 215 239
4932.YBL076C 4932.YKL172W 0 0 0 254 0 0 0 254
4932.YBL076C 4932.YOR347C 155 0 0 71 0 0 113 243
4932.YBL076C 4932.YPL069C 72 0 0 57 0 0 192 231
4932.YBL076C 4932.YDR025W 145 0 0 95 0 0 137 273
4932.YBL076C 4932.YAL035W 115 0 0 192 0 0 248 415
4932.YBL076C 4932.YJR103W 155 0 0 106 0 0 249 383
4932.YBL076C 4932.YBL027W 141 0 0 156 0 0 0 244
4932.YBL076C 4932.YLR291C 0 0 0 180 73 0 0 207
4932.YBL076C 4932.YGL026C 53 0 0 199 0 0 266 394
4932.YBL076C 4932.YDR390C 52 0 0 176 187 0 0 309
4932.YBL076C 4932.YPL207W 0 0 0 119 0 0 451 496
4932.YBL076C 4932.YDR374C 0 0 0 53 0 0 335 343
4932.YBL076C 4932.YDR242W 146 0 0 96 0 0 215 341
4932.YBL076C 4932.YOR232W 50 0 0 74 0 0 190 225
4932.YBL076C 4932.YLR061W 0 0 0 220 0 0 94 263
4932.YBL076C 4932.YLR264W 0 0 0 156 0 0 0 156
4932.YBL076C 4932.YGL167C 0 0 0 0 625 0 0 625
4932.YBL076C 4932.YKL218C 0 0 0 47 201 0 94 249
4932.YBL076C 4932.YOR074C 159 0 0 75 0 0 65 209
4932.YBL076C 4932.YDL136W 155 0 0 120 0 0 246 390
4932.YBL076C 4932.YDR226W 0 0 0 56 111 0 215 283
4932.YBL076C 4932.YHR144C 173 0 0 90 0 0 0 215
4932.YBL076C 4932.YLR244C 0 0 0 136 0 0 77 168
4932.YBL076C 4932.YBR084C-A 141 0 0 118 0 0 0 210
4932.YBL076C 4932.YBR227C 0 0 0 0 0 0 224 224
4932.YBL076C 4932.YHR148W 48 0 0 94 0 0 94 150
4932.YBL076C 4932.YEL058W 154 0 0 50 0 0 83 198
4932.YBL076C 4932.YKL141W 0 0 0 95 0 0 276 316
4932.YBL076C 4932.YDR324C 0 0 0 174 0 0 46 178
4932.YBL076C 4932.YMR120C 154 0 0 137 0 0 45 241
4932.YBL076C 4932.YPL143W 0 0 0 295 0 0 0 295
4932.YBL076C 4932.YOR260W 0 0 0 291 0 0 0 291
4932.YBL076C 4932.Q0085 0 0 0 57 0 0 194 207
4932.YBL076C 4932.YER082C 0 0 0 216 0 0 0 216
4932.YBL076C 4932.YGL200C 0 0 0 67 0 0 218 239
4932.YBL076C 4932.YML022W 0 0 0 0 0 0 192 192
4932.YBL076C 4932.YDL148C 0 0 0 254 0 0 0 254
4932.YBL076C 4932.YKR038C 150 0 0 181 0 0 720 788
4932.YBL076C 4932.YNL081C 48 0 0 96 0 0 194 245
4932.YBL076C 4932.YML026C 48 0 0 220 0 0 229 378
4932.YBL076C 4932.YBR189W 48 0 0 372 0 0 94 411
4932.YBL076C 4932.YKR081C 0 0 0 179 0 0 0 179
4932.YBL076C 4932.YDL227C 0 0 0 0 0 0 307 307
4932.YBL076C 4932.YKL170W 140 0 0 96 0 0 190 315
4932.YBL076C 4932.YNL220W 0 0 0 147 0 0 231 315
4932.YBL076C 4932.YDL051W 0 0 0 178 58 0 0 192
4932.YBL076C 4932.YNL292W 57 0 0 184 0 0 49 204
4932.YBL076C 4932.YNL306W 47 0 0 78 0 0 215 250
4932.YBL076C 4932.YBR011C 0 0 0 112 0 0 732 752
4932.YBL076C 4932.YPR047W 155 0 0 173 0 0 871 902
4932.YBL076C 4932.YER117W 140 0 0 96 0 0 190 315
4932.YBL076C 4932.YML073C 0 0 0 289 0 0 0 289
4932.YBL076C 4932.YDL022W 108 0 0 66 0 0 74 161
4932.YBL076C 4932.YKR054C 0 0 0 0 242 0 0 242
4932.YBL076C 4932.YAL003W 0 0 0 145 0 0 245 327
4932.YBL076C 4932.YDR462W 0 0 0 0 0 0 357 357
4932.YBL076C 4932.YHR174W 53 0 0 68 0 0 116 151
4932.YBL076C 4932.YBR115C 0 0 0 256 0 0 155 345
4932.YBL076C 4932.YBR079C 0 0 0 730 0 0 0 730
4932.YBL076C 4932.YOR272W 0 0 0 680 0 0 0 680
4932.YBL076C 4932.YEL050C 146 0 0 96 0 0 215 341
4932.YBL076C 4932.YPR137W 0 0 0 260 0 0 0 260
4932.YBL076C 4932.YOL077C 0 0 0 357 0 0 45 360
4932.YBL076C 4932.YLL008W 0 0 0 211 75 0 45 242
4932.YBL076C 4932.YKL081W 0 0 0 319 269 0 157 544
4932.YBL076C 4932.YHL015W 75 0 0 276 0 0 235 443
4932.YBL076C 4932.YBR249C 0 0 0 616 0 0 117 646
4932.YBL076C 4932.YBL068W 0 0 0 146 0 0 76 177
4932.YBL076C 4932.YOR312C 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YPR187W 55 0 0 150 0 0 0 162
4932.YBL076C 4932.YBL099W 0 0 0 84 0 0 437 462
4932.YBL076C 4932.YLR285W 147 0 0 53 0 0 0 157
4932.YBL076C 4932.YMR194W 0 0 0 145 0 0 55 158
4932.YBL076C 4932.YHR208W 0 0 0 174 0 0 45 177
4932.YBL076C 4932.YDL125C 154 0 0 62 0 0 0 172
4932.YBL076C 4932.YHR024C 139 0 0 95 0 0 0 187
4932.YBL076C 4932.YMR278W 154 0 0 62 0 0 0 172
4932.YBL076C 4932.YKR043C 135 0 0 115 0 0 0 202
4932.YBL076C 4932.YHR106W 0 0 0 55 0 0 195 206
4932.YBL076C 4932.YDR196C 0 0 0 52 0 0 143 152
4932.YBL076C 4932.YLR276C 0 0 0 497 0 0 45 500
4932.YBL076C 4932.YNL022C 134 0 0 106 0 0 0 192
4932.YBL076C 4932.YJR119C 0 0 0 54 0 0 194 204
4932.YBL076C 4932.YEL020C 0 0 0 82 0 0 249 281
4932.YBL076C 4932.YHR203C 145 0 0 176 0 0 430 563
4932.YBL076C 4932.YMR142C 0 0 0 193 0 0 0 193
4932.YBL076C 4932.YBR196C 173 0 0 109 0 0 142 313
4932.YBL076C 4932.YJL111W 89 0 0 336 109 0 112 458
4932.YBL076C 4932.YGL202W 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YPR128C 0 0 0 53 0 0 269 278
4932.YBL076C 4932.YMR158W 138 0 0 94 0 0 214 332
4932.YBL076C 4932.YLL036C 0 0 0 254 0 0 0 254
4932.YBL076C 4932.YLR002C 0 0 0 251 0 0 0 251
4932.YBL076C 4932.YBR208C 157 0 0 96 0 0 446 540
4932.YBL076C 4932.YNL302C 0 0 0 243 0 0 135 317
4932.YBL076C 4932.YGR103W 0 0 0 223 0 0 0 223
4932.YBL076C 4932.YLR409C 0 0 0 166 79 0 149 289
4932.YBL076C 4932.YDR047W 168 0 0 50 0 0 304 401
4932.YBL076C 4932.YDR041W 75 0 0 95 0 0 536 577
4932.YBL076C 4932.YCL054W 0 0 0 214 0 0 0 214
4932.YBL076C 4932.YLR344W 147 0 0 152 0 0 192 364
4932.YBL076C 4932.YMR176W 0 0 0 54 0 0 194 204
4932.YBL076C 4932.YPL003W 52 0 0 73 187 0 0 223
4932.YBL076C 4932.YDR236C 173 0 0 146 0 0 387 529
4932.YBL076C 4932.YPR112C 0 0 0 224 0 0 0 224
4932.YBL076C 4932.YMR085W 53 0 0 49 235 0 0 250
4932.YBL076C 4932.YDR476C 0 0 0 0 0 0 536 536
4932.YBL076C 4932.YJL014W 89 0 0 305 82 0 112 414
